,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,HeadhouseholdEducation,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,Target,new_hogar_total,new_dependency,HeadhouseGender,Place,Education,TypeofHome,WallType,FloorType,RoofType,WaterSource,Sanitary,EnergySource,RubishDisposalMethod,ToiletType,WallRate,CeilingRate,FloorRate,TargetCateg,Gender
9063,0,5,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,10,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,a90f0bde8,0,3,0,3,no,9,10.0,0,0,0,1,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,21,4,3,0.0,male,lugar6,instlevel4,tipovivi1,paredpreb,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Male
9064,0,4,0,1,1,1,1.0,1,1,2,1,1,2,2,2,4,4,4,11,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47df83f1e,2,2,0,4,yes,11,11.0,0,0,0,0,1,0,0,0,0,3,1.3333334,0,0,1,0,0,0,1,1,3,0,0,0,0,0,1,0,1,32,4,4,1.0,male,lugar6,instlevel5,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu3,sanitario3,epared2,etecho3,eviv3,non_vulnerable,Male
9065,0,4,0,1,1,1,1.0,1,1,2,1,1,2,2,2,4,4,4,11,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47df83f1e,2,2,0,4,yes,11,11.0,0,0,0,0,1,0,0,0,0,3,1.3333334,0,0,1,0,0,0,1,1,3,0,0,0,0,0,1,0,1,26,4,4,1.0,male,lugar6,instlevel5,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu3,sanitario3,epared2,etecho3,eviv3,non_vulnerable,Female
9066,0,4,0,1,1,1,1.0,1,1,2,1,1,2,2,2,4,4,4,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47df83f1e,2,2,0,4,yes,11,11.0,0,1,0,0,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,1,1,3,0,0,0,0,0,1,0,1,9,4,4,1.0,male,lugar6,instlevel2,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu3,sanitario3,epared2,etecho3,eviv3,non_vulnerable,Female
9067,0,4,0,1,1,1,1.0,1,1,2,1,1,2,2,2,4,4,4,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47df83f1e,2,2,0,4,yes,11,11.0,1,0,0,0,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,1,1,3,0,0,0,0,0,1,0,1,4,4,4,1.0,male,lugar6,instlevel1,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu3,sanitario3,epared2,etecho3,eviv3,non_vulnerable,Male
9068,0,4,0,1,1,0,0.0,1,1,2,2,1,3,3,2,5,5,5,6,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94da1e400,3,2,0,5,1.5,6,6.0,0,0,1,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,26,3,5,1.5,male,lugar6,instlevel3,tipovivi1,paredmad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared2,etecho3,eviv3,vulnerable,Female
9069,0,4,0,1,1,0,0.0,1,1,2,2,1,3,3,2,5,5,5,1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94da1e400,3,2,0,5,1.5,6,6.0,0,1,0,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,8,3,5,1.5,male,lugar6,instlevel2,tipovivi1,paredmad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared2,etecho3,eviv3,vulnerable,Female
9070,0,4,0,1,1,0,0.0,1,1,2,2,1,3,3,2,5,5,5,6,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,94da1e400,3,2,0,5,1.5,6,6.0,0,0,1,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,28,3,5,1.5,male,lugar6,instlevel3,tipovivi1,paredmad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared2,etecho3,eviv3,vulnerable,Male
9071,0,4,0,1,1,0,0.0,1,1,2,2,1,3,3,2,5,5,5,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94da1e400,3,2,0,5,1.5,6,6.0,1,0,0,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,3,5,1.5,male,lugar6,instlevel1,tipovivi1,paredmad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared2,etecho3,eviv3,vulnerable,Male
9072,0,4,0,1,1,0,0.0,1,1,2,2,1,3,3,2,5,5,5,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94da1e400,3,2,0,5,1.5,6,6.0,1,0,0,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,5,3,5,1.5,male,lugar6,instlevel1,tipovivi1,paredmad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared2,etecho3,eviv3,vulnerable,Female
9073,0,4,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,6,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0b2f112ff,1,2,0,3,.5,6,5.5,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,50,3,3,0.5,male,lugar6,instlevel3,tipovivi1,paredmad,pisocemento,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,vulnerable,Male
9074,0,4,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,5,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0b2f112ff,1,2,0,3,.5,6,5.5,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,48,3,3,0.5,male,lugar6,instlevel2,tipovivi1,paredmad,pisocemento,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,vulnerable,Female
9075,0,4,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,10,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0b2f112ff,1,2,0,3,.5,6,5.5,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,17,3,3,0.5,male,lugar6,instlevel4,tipovivi1,paredmad,pisocemento,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,vulnerable,Female
9088,0,6,0,1,1,0,0.0,0,3,3,0,1,1,0,4,4,4,4,11,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,975715ff2,1,3,0,4,.33333334,6,14.666667000000002,0,0,0,0,1,0,0,0,0,3,1.3333334,0,1,0,0,0,1,1,1,4,0,0,0,0,0,1,0,1,18,4,4,0.3333333333333333,male,lugar6,instlevel5,tipovivi2,paredzocalo,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv2,non_vulnerable,Male
9089,0,6,0,1,1,0,0.0,0,3,3,0,1,1,0,4,4,4,4,6,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,975715ff2,1,3,0,4,.33333334,6,14.666667000000002,0,0,1,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,1,1,1,4,0,0,0,0,0,1,0,1,50,4,4,0.3333333333333333,male,lugar6,instlevel3,tipovivi2,paredzocalo,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv2,non_vulnerable,Male
9090,0,6,0,1,1,0,0.0,0,3,3,0,1,1,0,4,4,4,4,11,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,975715ff2,1,3,0,4,.33333334,6,14.666667000000002,0,0,0,0,1,0,0,0,0,3,1.3333334,0,1,0,0,0,1,1,1,4,0,0,0,0,0,1,0,1,25,4,4,0.3333333333333333,male,lugar6,instlevel5,tipovivi2,paredzocalo,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv2,non_vulnerable,Male
9091,0,6,0,1,1,0,0.0,0,3,3,0,1,1,0,4,4,4,4,16,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,975715ff2,1,3,0,4,.33333334,6,14.666667000000002,0,0,0,0,0,0,0,1,0,3,1.3333334,0,1,0,0,0,1,1,1,4,0,0,0,0,0,1,0,1,52,4,4,0.3333333333333333,male,lugar6,instlevel8,tipovivi2,paredzocalo,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv2,non_vulnerable,Female
9092,0,6,0,1,1,0,0.0,2,1,3,1,1,2,3,2,5,5,5,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,cc214a6fe,3,2,0,5,1.5,10,9.5,1,0,0,0,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,6,3,5,1.5,male,lugar6,instlevel1,tipovivi2,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared3,etecho3,eviv3,vulnerable,Female
9093,0,6,0,1,1,0,0.0,2,1,3,1,1,2,3,2,5,5,5,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,cc214a6fe,3,2,0,5,1.5,10,9.5,1,0,0,0,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,4,3,5,1.5,male,lugar6,instlevel1,tipovivi2,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared3,etecho3,eviv3,vulnerable,Male
9094,0,6,0,1,1,0,0.0,2,1,3,1,1,2,3,2,5,5,5,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,cc214a6fe,3,2,0,5,1.5,10,9.5,1,0,0,0,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,3,5,1.5,male,lugar6,instlevel1,tipovivi2,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared3,etecho3,eviv3,vulnerable,Male
9095,0,6,0,1,1,0,0.0,2,1,3,1,1,2,3,2,5,5,5,10,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cc214a6fe,3,2,0,5,1.5,10,9.5,0,0,0,1,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,27,3,5,1.5,male,lugar6,instlevel4,tipovivi2,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared3,etecho3,eviv3,vulnerable,Male
9096,0,6,0,1,1,0,0.0,2,1,3,1,1,2,3,2,5,5,5,9,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,cc214a6fe,3,2,0,5,1.5,10,9.5,0,0,0,1,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,25,3,5,1.5,male,lugar6,instlevel4,tipovivi2,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared3,etecho3,eviv3,vulnerable,Female
9102,0,4,0,1,1,1,1.0,0,1,1,0,0,0,0,1,1,1,1,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ceb6dd48a,0,1,1,1,8,9,9.0,0,0,0,1,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,66,4,2,1.0,male,lugar6,instlevel4,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Male
9103,0,4,0,1,1,0,0.0,0,0,0,1,2,3,1,2,3,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,cc971b690,2,1,0,3,2,11,11.0,0,1,0,0,0,0,0,0,0,3,1.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,10,2,3,2.0,female,lugar6,instlevel2,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,moderate poverty,Female
9104,0,4,0,1,1,0,0.0,0,0,0,1,2,3,1,2,3,3,3,11,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cc971b690,2,1,0,3,2,11,11.0,0,0,0,0,1,0,0,0,0,3,1.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,32,2,3,2.0,female,lugar6,instlevel5,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,moderate poverty,Female
9105,0,4,0,1,1,0,0.0,0,0,0,1,2,3,1,2,3,3,3,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,cc971b690,2,1,0,3,2,11,11.0,0,1,0,0,0,0,0,0,0,3,1.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,12,2,3,2.0,female,lugar6,instlevel2,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,moderate poverty,Female
9106,0,5,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,17,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c6d15d663,0,2,0,2,no,15,16.0,0,0,0,0,0,0,0,0,1,2,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,57,4,2,0.0,male,lugar6,instlevel9,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Female
9107,0,5,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,15,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c6d15d663,0,2,0,2,no,15,16.0,0,0,0,0,0,0,0,1,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,60,4,2,0.0,male,lugar6,instlevel8,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Male
9108,0,4,0,1,1,1,2.0,1,0,1,1,1,2,2,1,3,3,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28a2df180,2,1,0,3,2,8,8.0,1,0,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,4,2,3,2.0,female,lugar6,instlevel1,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared2,etecho2,eviv3,moderate poverty,Female
9109,0,4,0,1,1,1,2.0,1,0,1,1,1,2,2,1,3,3,3,8,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28a2df180,2,1,0,3,2,8,8.0,0,0,0,1,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,30,2,3,2.0,female,lugar6,instlevel4,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared2,etecho2,eviv3,moderate poverty,Female
9110,0,4,0,1,1,1,2.0,1,0,1,1,1,2,2,1,3,3,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28a2df180,2,1,0,3,2,8,8.0,1,0,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,5,2,3,2.0,female,lugar6,instlevel1,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared2,etecho2,eviv3,moderate poverty,Male
9111,0,4,0,1,1,0,0.0,0,3,3,0,1,1,0,4,4,4,4,9,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7e9d58c5c,1,3,0,4,.33333334,9,6.666666499999999,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,1,46,2,4,0.3333333333333333,female,lugar6,instlevel4,tipovivi1,paredpreb,pisocemento,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared3,etecho3,eviv2,moderate poverty,Female
9112,0,4,0,1,1,0,0.0,0,3,3,0,1,1,0,4,4,4,4,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7e9d58c5c,1,3,0,4,.33333334,9,6.666666499999999,1,0,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,1,54,2,4,0.3333333333333333,female,lugar6,instlevel1,tipovivi1,paredpreb,pisocemento,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared3,etecho3,eviv2,moderate poverty,Male
9113,0,4,0,1,1,0,0.0,0,3,3,0,1,1,0,4,4,4,4,10,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7e9d58c5c,1,3,0,4,.33333334,9,6.666666499999999,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,1,17,2,4,0.3333333333333333,female,lugar6,instlevel4,tipovivi1,paredpreb,pisocemento,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared3,etecho3,eviv2,moderate poverty,Male
